,0
data_source,Data/Subsets/clustered_0.95_and_restricted_to_phenos_with_less_thn_10_zeros_05042023.csv
dependent_var,kir_count
impute,True
strategy,mean
standardise,True
normalise,True
n_splits,5
n_repeats,4
random_state_1,42
random_state_2,21
alpha_range,[0.02  0.025 0.03  0.035 0.04 ]
l1_ratio_range,[0.05 0.15 0.25 0.35 0.45 0.55 0.65]
best_l1_ratio,0.15000000000000002
best_alpha,0.035
best_fit_mae,-0.15931685186016553
avg_neg_mae,-0.1603570853524961
avg_non_zero_coeff_count,68
l1_ratio,0.15000000000000002
alpha,0.035
candidates,"['P7:32', 'P7:31', 'P7:23', 'P7:186', 'P7:159', 'P7:119', 'P7 Mono:566', 'P7 Mono:4464', 'P7 Mono:4455', 'P7 Mono:4196', 'P7 Mono:4115', 'P7 Mono:3386', 'P7 Mono:3382', 'P6:99', 'P6:80', 'P6:76', 'P5 gd:1855', 'P5 gd:1696', 'P5 gd:1202', 'P5 gd:1199', 'P5 gd:1174', 'P5 CD8:136', 'P5 CD8:109', 'P4:6227', 'P4:5539', 'P4:5530', 'P4:3729', 'P4:3720', 'P4:3645', 'P4:3639', 'P4:3402', 'P3:159', 'P2:90', 'P2:761', 'P2:7303', 'P2:7230', 'P2:6381', 'P2:592', 'P2:5236', 'P2:4255', 'P2:23259', 'P2:11314', 'P2:11233', 'P1:9993', 'P1:7721', 'P1:4177', 'P1:24560', 'P1:24559', 'P1:12997', 'P1:12855', 'P1:12846', 'P1:12022', 'MFI:85', 'MFI:8', 'MFI:79', 'MFI:76', 'MFI:658', 'MFI:59', 'MFI:58', 'MFI:516', 'MFI:472', 'MFI:410', 'MFI:30', 'MFI:245', 'MFI:238', 'MFI:224', 'MFI:169', 'MFI:103']"
run_time,70.5641279220581
run_id,2341cda150614f7e9b82d3fd21b553dd
