,label,forward_selected,backward_selected
129,P2:17570,False,True
130,P7:131,False,True
131,P1:16899,True,True
132,P1:17633,False,False
133,P1:9838,False,False
134,P2:1736,False,True
135,P1:8442,True,True
136,P3:3836,False,True
137,P1:263,True,True
138,P3:935,False,False
139,P7 Mono:2771,False,True
140,P3:5696,True,True
141,P1:259,False,True
142,P7 Mono:5412,True,True
143,P4:5530,True,False
144,P5 gd:1895,True,True
145,P4:3706,True,True
146,P1:8791,False,False
147,P1:9586,True,False
148,P5 gd:1786,True,True
149,P6 earlyB:57,False,True
150,P1:20819,False,True
151,P1:7773,False,False
152,P1:19929,False,True
153,P1:19925,True,True
154,P1:19765,False,False
155,P5 gd:1894,False,True
156,P2:14987,False,False
157,P1:8039,False,True
158,P4:5571,True,False
159,P1:7951,False,True
160,MFI:433,False,True
161,P6 earlyB:211,False,True
162,P5 gd:1271,False,False
163,P2:8607,False,True
164,P1:1233,False,False
165,P2:9319,True,False
166,P3:5698,True,False
167,MFI:27,False,True
168,P2:17666,True,False
169,P2:25209,True,True
170,P5 gd:1413,False,False
171,P2:41,True,False
172,P1:733,False,True
173,P1:22930,False,True
174,P5 gd:823,False,True
175,MFI:152,True,False
176,P2:25482,True,True
177,P2:17675,True,True
178,P6:231,False,False
179,P3:110,False,False
180,P1:20789,False,True
181,P1:6130,True,True
182,MFI:280,True,False
183,P1:19198,True,True
184,P1:7372,True,True
185,P7 Mono:5638,False,False
186,P1:5938,False,False
187,P3:5903,True,True
188,P7 Mono:6260,True,True
189,P1:22240,True,True
190,P1:22916,True,False
191,P1:15046,True,False
192,P1:9999,False,False
193,P1:17375,True,False
194,P2:23164,True,False
195,P1:9560,False,False
196,P1:21497,False,False
197,P2:12528,False,False
198,P2:17305,True,True
199,P5 gd:548,False,True
200,P1:10329,False,False
201,P2:13384,True,True
202,P2:21113,True,False
203,P1:22471,False,True
204,P1:25902,True,False
205,P3:7276,False,False
206,P7 Mono:5863,True,True
207,P5 gd:1780,True,True
208,MFI:92,False,True
209,P5 NKT:308,True,False
210,P1:6551,True,True
211,P5 CD8:115,False,False
212,P3:2513,False,True
213,P7 Mono:5599,False,False
214,P1:4594,True,True
215,P1:9707,True,False
216,P1:14581,False,True
217,P4:3306,False,False
218,P2:5903,False,False
219,P1:24822,False,False
220,P5 gd:493,True,False
221,P1:22132,False,False
222,P1:3175,False,False
223,P1:2382,False,True
224,P5 gd:936,False,False
225,P4:5563,True,True
226,P2:25787,False,True
227,MFI:449,True,False
228,P2:708,False,False
229,P2:16734,False,False
230,P1:19607,False,True
231,MFI:511,False,False
232,P1:22214,True,True
233,P1:11140,False,False
234,P2:517,False,True
235,P2:17879,False,False
236,P1:25279,False,False
237,P1:13229,False,False
238,MFI:421,False,True
239,P2:14885,False,True
240,P1:3284,True,False
241,P3:595,False,True
242,P4:3486,False,True
243,P2:23103,False,True
244,P7 Mono:6254,False,True
245,P7:84,True,True
246,P5 gd:835,True,True
247,P2:8128,False,True
248,MFI:144,False,True
249,P7 Mono:5523,False,False
250,P1:24919,True,False
251,P7 Mono:4857,True,True
252,MFI:451,False,True
253,P6 earlyB:212,False,False
254,P1:11291,False,False
255,P1:9619,False,False
256,P6:295,False,False
257,P4:4162,True,True
258,P1:9697,False,False
259,P7 Mono:653,False,False
260,P5 gd:1121,True,True
261,P1:12237,True,True
262,P1:22198,True,False
263,MFI:306,False,False
264,P3:5453,False,False
265,P1:19524,True,False
266,P3:2530,False,False
267,P2:23670,True,True
268,P6:95,True,False
269,P7:108,True,False
270,P4:77,False,False
271,P7 Mono:6426,True,False
272,P3:7728,False,False
273,MFI:399,False,False
274,P2:11303,False,False
